channel_id,channel_title,pagerank,betweenness,degree,num_edges,cluster_id
UCPUAmXQbsCzg8tQQ9_4wjLg,Emeline Parent Photographe,0.00113750956405629,0.010981404100207297,0.366412213740458,96,2
UCxOcNgFdfeR_LJTLuOZOwQA,Y Music lk,0.002262355125265365,0.0018385280076953325,0.564885496183206,148,2
UCPCaREz-JoiSmpfMih3IlIA,Rien ne veut rien dire,0.000947912376512456,0.0,0.08396946564885496,22,0
UCWelu8v0RXNofw2aKKWv9sQ,Micka cooking,0.0027651401877720892,0.006881719082298182,0.5877862595419847,154,0
UClt52aK1ZfqJd-zo2leycSg,Hydrelis,0.004190905732473593,0.002895614876838006,0.7748091603053435,203,0
UCje0YOPp1VPkIWU9CWfiN1A,Ragna-Rock,0.006924422301013662,0.002928715576780858,0.7213740458015266,189,2
UCtz48ubi_IGi6Hngmgpjjzg,Ozymandia Sadek,0.00251019706491266,0.0028485762626325934,0.6068702290076335,159,2
UCk-_PEY3iC6DIGJKuoEe9bw,JEAN-LUC MÉLENCHON,0.007076545843603766,0.00030953564778255486,0.6946564885496183,182,2
UC0m2GyoLCtuKlSzdFVq9DrQ,Jean Messiha,0.006659850418802864,0.002586775597216942,0.8206106870229007,215,0
UCjTbZBXEw-gplUAnMXLYHpg,Éric Zemmour,0.005152267911479454,0.0005111342305340725,0.8206106870229007,215,0
UCDC6DBi0kRp6Jk21xqfvFLA,Hugo Lisoir,0.008112455587882445,0.0008820547317520205,0.8015267175572519,210,2
UC4VOE8jQPWUPp4PpNK8zhIg,Pascal Boniface,0.00928404386248771,0.00017548477669562167,0.6908396946564885,181,1
UCmSgh8-2jUupnPPlZyhUucA,ArthurAntonenko,0.0015394276477957787,0.013719578576558492,0.5763358778625954,151,0
UCkwKma_u4prwxNHxVy16K0A,Latinoticias  Francia,0.007141285351580593,0.000286359249244219,0.8625954198473282,226,0
UC8fI14aJsjMRdfpDZQy0KRA,Kajima,0.0009794567489230042,0.009829851724648602,0.2862595419847328,75,0
UC2BmpDwbYxle6gjImeLv1Vg,ARTificial Video,0.00196453125119653,0.00411195270368737,0.4427480916030534,116,0
UCItZgtm_eZ5SD526J4-lFRg,MOTIVACTION,0.00400982708137125,0.00028243532016454715,0.6030534351145038,158,1
UCfzdsdUXCo4cp7wdnGqwPUg,Gilbert Collard,0.007417849370962167,0.0008321251345731474,0.6984732824427481,183,2
UC9hHeywcPBnLglqnQRaNShQ,Le Fil d'Actu - Officiel,0.0035271146474187575,0.00465086885855509,0.83206106870229,218,0
UCmR_GFbEo77DMtwjgXZSzMA,Gérard Al-Fil * TRAVEL * BIZ * STYLE,0.006026401031179131,0.0005288800125160571,0.6603053435114503,173,2
UCkZAdsyI0E7Sr_YOvOlzQmw,Printemps de l'Economie,0.001444552206473312,0.027340429029470002,0.5,131,0
UCVSwQC7dO9yBsNalRC6RqWA,numeum,0.0031199664363484947,0.003403952028590091,0.7633587786259541,200,0
UCCCPCZNChQdGa9EkATeye4g,FRANCE 24,0.0008827907191582082,0.0057127374557399985,0.23664122137404578,62,1
UCprKQRVkeqkJihLoz4_nyeQ,Akwantufuo TV,0.004281032127771351,0.009066794705559296,0.6183206106870229,162,0
UCNGvMJ62zxXxPdL_eNgEQig,One Way Fighting,0.001058512205250653,0.0019911022718779145,0.20610687022900762,54,0
UCjqUADYFeGG3s4J4B9MTXVA,SEON. Fraud Fighters,0.0027438936673076413,0.015444948868218152,0.648854961832061,170,0
UCxsGPkAwK3IySXOWXimsDeg,Bro Hajji,0.008486734258836422,0.0012610531036432587,0.7366412213740458,193,2
UCaRMivfyupj3ucUyJbZbCNg,Anglo-Link,0.002170163042530786,0.011454043415305159,0.6755725190839694,177,0
UCyvwcdNeCO723SatNpj4VZA,Zonjjy,0.004452355075733762,0.001486908510686698,0.6679389312977099,175,1
UCfsRp0AAJQII4EIfZeVoeRw,Animal Watch,0.005585503519713714,0.0015860481246109048,0.9045801526717557,237,0
UCuCgTBl5_dvDjL3Xx_kr7nQ,Wilderness Adventures UK (WA:UK),0.0024126795563024074,0.0019105905062735806,0.6755725190839694,177,0
UCFQgjyUtfsv6ITYIz6ztAiw,Sam Delaney's News Thing,0.0010881367484978544,6.434441812172795e-05,0.09541984732824427,25,0
UCrkPsvLGln62OMZRO6K-llg,Nick Chapsas,0.00881121953169971,0.0003948407475651487,0.7061068702290076,185,2
UC__rs6bBpun3fcQrS3xcswQ,Choto's Channel,0.0006280136260114981,7.555594552172598e-05,0.03435114503816794,9,0
UCllE9h_KLc-cgpYOdcLWIGQ,TFJJ,0.007233786506362451,0.003897537781454603,0.9465648854961831,248,0
