author_channel_id,cluster_id,pagerank,degree
UCqZLemgVrZlZNBr9fDJ03dw,34,0.00011377014175386815,4
UC3W23jOQwslMysWx402UCXw,8,0.00011373081006978874,40
UC2gHlm0YB_OizcGnB6QAdJw,8,0.00011373081006978874,40
UC1Je-lJmYx9E4OyRdT3m4FQ,79,0.00011368918645465235,5
UCdrm6U-Sw-3FpR9wEbGLi5Q,79,0.00011368918645465235,5
UCxLLebpVPOt5oL0HZcNI_Vw,24,0.0001136827870219939,22
UCQAAvQ6tF1hLaYI_8D5TNhw,88,0.00011358985777137394,2
UC91n9tjZBjMFO5ucJKFlzwA,28,0.00011357345359400821,18
UCArG-ojUFGkrVIgDnPHCQKg,78,0.00011349990739820907,9
UCA-G2PnoczWo4xEApAWdEJA,93,0.00011346991093500358,2
UCP7ccbprhmH5tb2PSl2Llkg,25,0.00011337972148978411,5
UClOH1a0vIMJKcKGNLpvY8GQ,66,0.00011335340782710558,3
UCWVclo_mNHrwndjjBO9sUzA,9,0.00011328816669641171,11
UCfKvltCsovD7iScQku8K23g,13,0.00011323670371976403,14
UCuTbYK5sAhlUf2plwDypdpA,41,0.00011321683767541273,8
UCwfEgvf-kDzOisc8besnLhg,55,0.00011297882020880257,3
UCxb5OCCrrN3SHlFOhd1Kc-w,30,0.00011291928415157642,7
UCXSQ7XUbsXqgucPrJokHCDQ,30,0.00011291928415157642,7
UC63n3DLqKrZ4fT11Tb_c2lA,30,0.00011291928415157642,7
UCCq4CkcfxduUEa0FcHUV_2A,33,0.0001128809328746464,11
UCTn8U6Kmrm_tV8nKal7JvDg,48,0.0001128347929340675,7
UCpn62QAFOudEuY-I1279kqA,8,0.0001127629458716682,40
UCtW4HJ7JCX_aFFLM67SgJuw,77,0.00011272080026847524,3
UCLYi6H_6zg6KO_Nfr1XIcHQ,28,0.00011261344041724616,19
UCVEA-XEpdEjSogPOXynCUWQ,7,0.00011259757740583713,5
UCDNzW599Lq7UpMZQkU2ovKw,7,0.00011259757740583713,5
UCDi0_V8ealzMSoP_DWiMjcw,24,0.0001125285454807308,21
UCzmxDjlbmifBd8eWNeOyCqQ,12,0.0001125118284446205,7
UCeCxv_qNKT8K2gEOJiqxU2w,32,0.00011249180098188973,12
UCLT6uyST_866Z8Tm5jtzYsQ,55,0.00011245267126224663,3
UCIMvO-EP7xQjwFAJe4A6R0A,6,0.00011233134071880672,7
UCepMij6narX8Ub-x67-stBw,6,0.00011233134071880672,7
UC7xuUTYNVIJY-ZN12J7j9dA,55,0.00011232185642016678,3
UCLBWR0JEj_4-XZoep0vP9LQ,33,0.0001122752095288016,11
UCzE7aLbr_jN0cWWXhXJmsIg,42,0.00011226430689082079,3
UCKc5uxIUYAsi0QVE_-PZMMA,33,0.00011222611896197775,10
UCoH-uuleiWrv7dhL6UVL1Uw,67,0.000112150714409922,12
UCt8nCuwbUN2VuElsV9yGzOw,67,0.00011212193065753385,12
UC7vfqpw1vlq_m9KdMRL_jhA,61,0.00011203612848002174,4
UCNRtt7SevWu0FBJwayWfkpQ,8,0.00011195292792707551,38
UCDZE0FtUSb6ynGcJgs4bgyw,8,0.00011194228939748146,40
UCE0x_l3d0Ab2jR3ilIkJ4Iw,4,0.00011178094591946297,5
UCMx1pkGh6ditYb8bzOH3cBA,61,0.00011177320785072383,4
UCLJCEzNvD1R-8Sa9nIufKSg,8,0.00011176827278350777,39
UChGrecWYAFDZHO1cR65vwiw,13,0.00011172456215025932,15
UCgy4cBf2OAsFPBSEwHXZ-NA,82,0.00011164488830541878,2
UCG7eN8POyI4lrP396Ym9k8g,8,0.00011162807243772083,38
UC8uClc6MkWnZHLX-TP5qn4w,27,0.00011161108912824492,10
UCIBvTacH4sHc4fUk9rznjMA,1,0.00011148140224043197,1
UCeFYUOHk0dSxGYggfP2T0Jw,77,0.00011129831496707811,3
UCcMXYrZGRpc8qzlKPSadocQ,65,0.00011127871385889684,16
UC-Fw3woOzX2t70MjA0itsSw,0,0.00011126497813562687,10
UCk6MRjLC8lmJL2lGB2qyj-g,26,0.0001111901312951909,10
UCB9BAm_T_UUNETD6lFIM_ew,28,0.00011109785074089009,18
UCdJYRpcGeqIHcuNCF5BwqTg,0,0.00011108341605988853,12
UC5KnQUfUcAmEunYXX7ay4LQ,81,0.0001110106589511315,5
UCakVwj1i9n1Q1CO0EKYcbAA,6,0.00011100705911943434,5
UCxDHRQkPl3o1677FzL-D0iQ,28,0.0001109706173744946,16
UC4ww8OqBPUODN16xI0oSTvQ,55,0.00011095150539980124,3
UC7B9l68sIsP92ctakyQOrVw,9,0.00011092054356692596,11
UC4aaamS_PweVqXF9noJM8Pw,86,0.00011080418120314006,2
UCOB686pjms615eKcxzvxfrQ,39,0.000110727510740324,5
UCrhR1ChpQVFqwoDZFXLqtiA,39,0.00011068065985192794,5
UCmmphCtgg7ec2QCIXEHKtBw,28,0.00011066828751536042,17
UCA7wjqKB6ZlJHSE6Q41zAOQ,4,0.00011066361810389345,9
UCX5KHeIfiQAi4Jz_wyzzb1g,61,0.0001106390825474833,4
UCqKxAX0mN9NrS64YryzoxUA,48,0.00011063388310742816,6
UCv361SF6FKznoGPKEFG9Yhw,79,0.00011059087723361181,4
UC8J-L53JYdKD7RNJpSvFejg,48,0.0001105254708894857,7
UCzJS-7Y2Je4KlP73YOTg5wg,0,0.00011051447099019919,10
UCDVdj5bqX3ZhUltTyC046Dw,6,0.00011049880423021537,4
UCRvlgW6KinhoB0kbDu9GClw,28,0.00011031760148911296,18
UCfvuc2FJgUQ5BiPOP8bOIcg,24,0.00011023173179265701,21
UC3bp_5RcotLz3s8Iqjqz2Bw,16,0.00011016107080199703,5
UC9w4vQ7R9WBCfNvyiSl8dwg,10,0.00011015273616019652,20
UC1rn0mVrjq2nD37cqjTw8Tg,79,0.0001101071717744775,4
UCq8X_PFu1D2Kg7f_89twuhw,48,0.00011002438348982513,7
UCYJWNyHE5ZS6HiNK5MIyp0A,48,0.00011002438348982513,7
UCKcAM6zF1DxEI6nh6ctgGwQ,29,0.00011001491180715836,6
UC47kCBURo5sGzDD6LEC7xCQ,95,0.0001099907129849713,2
UChxMHHRpMtoU-I7JafSAgUw,32,0.00010993635950554922,11
UCvg4NbWWSxqtxMGVN8406mQ,19,0.0001099288742653106,8
UCFp2NTtYW0St9POHkG0YZ6g,27,0.00010972489250502004,10
UCxC1zSLYpM7HL_7uEfBpmCQ,15,0.00010970476114951259,21
UCrsrOahSRBM6iBt9NVnC7cA,102,0.00010965986657826366,3
UCc6sqS21OR6_g5Beb-nBGGg,16,0.00010964995179137863,6
UCoI7ZYdxVsld-P1wNjBVVOw,29,0.0001096011891008864,11
UCirPw4BKSh7c5bAAAd6fKFw,42,0.00010958320827381609,3
UCA4TYkND9YVBnpAib0L8ZqA,33,0.00010949606313805366,10
UChKdd4fK0c1Ndy6XrlqftTA,9,0.0001094637566083622,10
UCTLLaVJ4f34wifxjKcBSwYA,100,0.00010946146145345145,4
UC85EYSxCWjYCdheECEFaU9w,53,0.00010942042759087579,5
UChY9AJgDx-kdZxi-RxYQWag,24,0.00010933151203742926,19
UC3zzWfF8EJtQCDTaMoEWMFA,8,0.00010933111814104775,38
UCU_nAB3ufF1a8sKSSbg60-Q,65,0.00010923524232712907,16
UCsB56XH1iW5PQmuhFxRESQg,27,0.00010914935351406204,10
UCCdcG0mYdiq70UtYR1-E8og,9,0.0001090991657260315,11
UCUwARQJgiEK_-92LSg4_EHA,15,0.00010908777826180378,21
UCF_bhLZ7JHbpSFHvVH6100g,40,0.00010905537197704585,2
UCVNpJ64g5tDyYTqsmRZU6pg,27,0.00010900417281896289,10
UCfMXghuxND1MIZeMqa6pG_A,27,0.0001089433847475819,10
UCi2cD2j7-iucHbTgmTe_Ntg,51,0.00010894038770547855,3
UCXBW03Yi0NlkRHXBw4CjcjA,49,0.00010886170940340955,7
UCKt99aaZSQrkIB_nFC5Xg-w,8,0.00010885802040850986,37
UC_TyNbQES6WLMlwReZSx7qA,19,0.00010881629467244759,8
UCPt_3KjSW-hUPmIO1F_3C3w,52,0.00010878176375745614,15
UCJqZ63PMIFnUbLZpFrFb0eQ,100,0.00010874411165457297,5
UCrJVSfsGt7JllStvZvZuyRw,13,0.00010865245257231895,14
UCjvRFLP6LUqraF3JScYuwrw,7,0.00010864008468927247,5
UCoSGfY9mFsE1aoHm1sgQc8Q,9,0.0001086096007416218,10
UCXTDnav8kvsDqw3HoWjJbrg,30,0.00010859954391315126,7
UCt9tJQ85fImLuXxMO6U57nQ,100,0.00010857250013963159,5
UCNA-yBDOm0P-VyDv0zM5cew,33,0.00010845713431990408,11
UCdQzP0Sluwk9dK63jO1u4FQ,15,0.0001084254268989189,21
UCD4X6TdmPhHKGKvK6P6POmw,13,0.00010831194803713729,14
UCee3TqgNJUa6GdMJJibm5kA,4,0.00010830712508253159,8
UCDDUt44E7QBn7YW5D4wxCVA,65,0.00010818055793284547,16
UCmTFTXyxRzhLdNhKmcSLj6w,30,0.00010815612757942917,6
UCkiCq1BKW3QP0yLxlQspwMw,30,0.00010815612757942917,6
UCk5DZAMUpUHXZxdOpXiqDrQ,27,0.00010810269710278172,9
UCIZtskyM_sFHM5Qi1qPQaUQ,79,0.00010809634802177823,3
UCZihY5yzQTZhBOj2-_8MFag,9,0.0001080805804916059,9
UCnS4XdttAnvjhfFsqyMb9TA,8,0.00010806698943906271,38
UCoJUttnvisGSiqCgPI80shw,82,0.00010805133528551223,2
UCjG4kvDrr_J7LdRn-MbYLQA,0,0.00010796632291155771,11
UCUmtVlnD_Siq7BAHfn2tHng,0,0.00010796632291155771,11
UCatcorKIiJ7HinJTNV2XWVg,92,0.00010794922541110774,2
UCRgUNGfCWXAk3NC53Ja9Tkg,92,0.00010794922541110774,2
UCuMIgKRAxnMbXCxm2hBCZhg,8,0.0001079253453652046,36
UCmIayFDtTY18DZ6x8kYUc_w,26,0.00010792437529802805,12
UCyCwHiyJYr_QIh-dTc99QsA,10,0.00010791928077362224,18
UCOF1T05lvjbgx3QFkS0Eyxw,61,0.00010791130636038074,4
UCQwnyrKnHop97PFTzuSA2LA,9,0.00010788990053405535,11
UC0xoGjbzkpCLHhKhDTyL7cw,13,0.00010787802968034119,13
UCJfoo1WZ6Enlg7GiF128EnA,6,0.00010783849515927622,3
UC8QUCfdX776A0faiK8k8mGw,6,0.00010783849515927622,3
UCe86PvjrKTmGLyprD3oqozg,65,0.00010781170684020907,15
UCT9p35gZrGpC5WvT2E-xUAQ,9,0.00010773070904050532,11
UC5TK7U_pAQqVHLglwniRm_A,39,0.00010765416041072616,5
UCriiEqoPeT3ngnLZBLRKq1Q,39,0.00010765416041072616,5
UC4C3-vScPZ2w856Jo7D9Gtg,9,0.00010755279413749788,10
UCAEQftivA2W9NKwAmhq3H-w,6,0.00010754992509295563,5
UCbVCM8Xv8TNETYP0de7-rMw,22,0.00010749137998782024,4
UC0_UwYXC6QrKSNgROt1vyxg,78,0.00010742716421538303,7
UCu14ccbCh8YGANj51lMIZ9Q,10,0.0001073940298909885,20
UC1LXL2qPJvuYGdReL7gUAnQ,15,0.00010739152953012278,20
UCNL3ZEIlWGLis2dzpVUH-sw,13,0.00010738965476251639,12
UCh0113vZBmyWswQH_Xz4K6g,26,0.00010735244139616967,12
UCfODRsQO7T-zmGKCqfI6Pew,48,0.00010732960672490383,7
UCK-OzRdChZaQVrEqh-OWFNQ,13,0.00010723293729478594,12
UC1zmlvghlrGpEWTW5dMlA2A,10,0.000107229870354254,19
UCXs8aArdpk1hroU5eE49kCw,4,0.00010722476031743823,6
UCkhvD7hyQzvDvj5kFKzuwOg,8,0.00010722146035592747,36
UC3dmuL6nKxF7z-rypdxCqXQ,32,0.00010717945158583163,11
UCh3fWZ8fTG4N1DYsFLnAuDg,65,0.0001071721442154126,16
UCINPVQv-wmH7oHHtLlh3viQ,51,0.00010713007479858075,3
UCE-LPj5Ohnn7Xl9o_-rVRYg,48,0.00010710225329458663,7
UCLGoKDD46prbT2chg-tN91Q,8,0.00010707479423825955,35
UChglvQSPRj2SZtKidLdHotA,86,0.00010704701805301317,2
UCCAcaes7N8CgjRXM0QITHlg,55,0.00010691018162627942,2
UCPwQxKfoynmFlTKWbANXQDw,8,0.00010690111115366758,36
UCleyNSSFzjgOVInx0qBdQcA,29,0.00010686631115886517,10
UC1BXMhw-x02xZNojzpoSRmw,100,0.00010684614219844154,4
UChJdt9enKFWxPygLOH0854w,8,0.00010680228334065974,36
UCi4-uiTaEvGjpUOAVWFaypw,28,0.00010668634993814147,17
UCnR9eKH_SdHbVLkeIpR0QyQ,0,0.00010665306713713939,10
UCf4JMNx_FqIjEnfHzK2brsg,99,0.00010664042781055706,3
UCt0K-BXGN2FaauyWRhRvEAw,71,0.00010663514144894922,5
UCRIQU36-xYUAuLi9kPeI9ZQ,26,0.00010663439330530116,11
UC4eplKbwVK_X3sQhu_I0CXA,77,0.0001066180474555215,3
UCrTAWUDiQa6BBc1MVHJptVQ,77,0.0001066180474555215,3
UCLnA3_waCpv8cTi2h8gqZwQ,41,0.00010657096492582811,8
UC8VcW9uttLfZo1L7kqpqD-g,10,0.00010650544365611084,17
UCzyZVwE-LxLP1QjJxFB925g,78,0.00010645991448867029,8
UC7Hkj2_7d417O20DcnBc6kw,13,0.00010640061318820072,13
UCycUGK9A1DfTNa_uz591VbQ,13,0.00010640061318820072,13
UCimIFPvRRdn_67BNXhWL3zw,28,0.00010625615167292877,17
UCDzheoag7bwRGjaknu0sUiQ,52,0.00010623455800365964,17
UCP76y0DORDZIrF_XOghDYEQ,15,0.00010621955968017236,20
UCkYui0shZDOloI61EGYL3Ag,16,0.00010620453946734338,5
UCmScAdnhhNfihqZy8SDcU8w,26,0.00010619664300228043,12
UC_oaLEhE6MX3MPPU-iFv1xA,8,0.00010618018387731587,31
UC9Iw2pvk1Bd3To87vejwBgw,0,0.00010613095642309569,11
UCL9TGj4YTz4oAz-1eOAKxAA,41,0.000106074621078181,7
UCv4rKMy6K8YIA9GhFbt2DNQ,41,0.00010605882815320784,8
UCqzVSwyBvOdOZsle4NkJrxA,41,0.00010605882815320784,8
UCs94dgAN0_pzHrREl4CEirA,36,0.00010602739724459997,2
UCHXYcsNgqgPpS87J2HkDvlg,13,0.0001059990398937518,13
UC2RLA2fD0gYowFOOP-cltpA,83,0.00010593588026581774,5
UCrAtFL1GEx5U--Dbb2xIIZQ,8,0.00010585803953198381,37
UCZhixcN61878Knc3NT1FDcA,24,0.0001057775379668735,18
UCAfd0iI0PHL_p60y-nyvYEg,77,0.00010576763604927546,3
UCYuBBWMFfrXjBKUtGSUrgWA,45,0.00010572484297526067,2
UCcjqW--CJtQbCTvXF-ssUog,61,0.00010563233018862311,4
UC0H92JsTVYPpTAq-uCKGAyA,15,0.00010560841054535965,20
UCtuovPUmt0tuJ0NPe3ENCMg,33,0.00010558981035538804,9
UCMNiXDVdOfWwLzZjJbjMVSw,8,0.00010557857032484864,36
UCGzOLZMf7rs7GuusWonxOIw,24,0.00010547327835686734,19
UC55BZTBltig35h6y-f9GzEQ,102,0.00010545988206400785,3
UCpi1rb8D6ZqmRuztqG-wjnQ,19,0.00010543005914587906,7
UCXV2IxB4DHSjFbYGeedTR7A,19,0.00010543005914587904,7
UC7kF2wAIwnHUZ-jPXVt8VfA,29,0.00010538491989455111,7
UC0otHelGcVFUuh2-W1pQWEg,41,0.00010522095512118749,7
UCZ3qD290r5pn-SYgVx6cSXQ,8,0.00010513611064415109,37
UCl1s3P9LyBODPEUYUiHjDIQ,100,0.00010513395927870437,5
UCz4kf2Kc1o0zBybLsyz0eYQ,10,0.0001050708752843251,18
UCvFp3iTuyIcU-DnniSE8DQQ,25,0.00010498613227536076,5
UCy6XO4Cg2enj3nWfMTnqR6Q,25,0.00010498613227536076,5
UCHXWcTZmDd_RI_4eYsbODYA,4,0.00010492127072768255,9
UC7HgXUiO8IhXkBRbdZad_0Q,8,0.00010486362987382145,35
UCr4tKJTM50CL-QpAdEEzdqg,8,0.00010484939292915415,35
UCRtroED_22h_cACA_3E5yCw,48,0.00010480259073274063,7
UCaj9nmeGjBO9WhBNUViwWyw,41,0.00010480113026236031,8
UCZ1FJqfKPek-il24YRajS4Q,41,0.00010479687073514453,8
UCq2qTBZVRfbVn7QDesC8ypg,28,0.00010475043034658314,17
UCickr4jNMmPqYgrpV1sBNcQ,6,0.00010464012809184242,6
UCZydJlyvXpgn1P15iiZfuwQ,67,0.00010459947637092871,11
UCDMtXU7OJ5UcanuH8y-I7fQ,9,0.00010458185877991073,11
UCjMCLWA86I8MlQYpAo5jBPQ,8,0.0001045431520432803,35
UC-_wq5WNwqphnuF0ewqQGpA,27,0.0001045361017790129,9
UChdoEpRu1DcG88iJ1I-flrA,68,0.00010453079452169068,4
UCPKj5k-q97Wg3j_zp9IzZIg,4,0.00010444506824556151,5
UCV3eHSc5uCHAytvIeLdjDXA,27,0.00010442442670922801,9
UCN6EMw2dBpvzwU3SZ6OjBQg,28,0.0001043931008126902,18
UCUUjfB6lKEmuxbPv98ywJkA,48,0.00010436956698850468,7
UCBhN2ufIkznOZ9ZLkX1y9pw,4,0.00010435779244259928,6
UC2-jDK6YwjE4iBy7PbcQFdw,8,0.00010433436366625848,36
UC9-To_UHmDmvSINu0VkSqmA,13,0.00010433252591152484,14
UC06FvXqw3GYppIy6c7a4-1g,24,0.00010430722370046045,20
UCVfxLbFnijFPt8Eu_6fWuPA,25,0.00010425307928962901,5
UCEp5yS5fGUPr8bWfd95GFZQ,25,0.00010425307928962901,5
UCrXFZ0abqOw4XPFdg2HfMMw,24,0.00010424510097928058,18
UCfsFuTpMSPuB-pEfzYqC8fA,34,0.00010423218845720691,3
UCzlY9UAN0p9epmb6hy05pnQ,25,0.00010420131572767243,5
UCkZmJapzSdqsmCZNhS7F8AA,25,0.00010420131572767243,5
UCC-bu6GF0PSWzGQlfVMOlbA,9,0.00010418736846821381,10
UCpgLc5qvMzBsKXc-O8_VW_Q,100,0.00010414399944755867,5
UCuk_6jCJd4wSeZgwQadTH8A,100,0.00010414399944755867,5
UC639G81Pd7vVgdF7hRr__fg,41,0.00010410462807573601,8
UCOO9Vnk1JroRrbTl_Qeu0Zg,27,0.00010406862834799957,9
UCmXNIKzct8sB_ioQcgm4CFw,27,0.00010401264043537032,9
UCPQkncBP7UjEAjX7bHDJ5aw,27,0.00010401264043537032,9
UC1GnbWdvq5MlD2l6i5plV9Q,9,0.00010399367556248663,10
UCP3F1HzEnUWmKNEj1PK1EPg,41,0.00010393169477145543,8
UC2C6Z-FV5ENnKN17mfl-smA,83,0.00010392156294734455,5
UC5ob3rCPlGSj6EsToibQpaA,8,0.00010390975770396546,35
UCqUmLUV5utY-EaQeNoAAKzQ,15,0.00010388094442562565,19
UCopTZzQSDqSP68pgPK8bEpg,4,0.00010387840984387193,9
UCH5w0tvzzYq3BC9k40Jbn9g,25,0.0001038250063762936,5
UCwoSuY9I87UMVfSiAiq-ITA,25,0.0001038250063762936,5
UCPEkqGHbxunEZ8UFikCkwfg,8,0.00010375001333148667,35
UCUvKns8tDjTW3h5r4tyuqDg,0,0.0001037154099544805,10
UCIC7Ey_AT0A1C2GOjS9f0og,6,0.0001036807065651019,6
UCMXmuKdHixc_rInnN29UaMg,8,0.00010359557015803641,35
UCC3kNRLLe85edYAxLjCEXvQ,48,0.00010359210224835862,7
UClTIVyv0A9kjvM41ffbHDEw,67,0.00010357552763909126,11
UCm1wjYCmGY1C5kNrW7hjhpg,29,0.00010356249045725197,9
UCWqSVZZlrXBGNQOj9zV24Lw,13,0.00010348994044924522,12
UCOqfeoZStVxF9WVijCWmCUg,6,0.00010348701741267965,6
UCqni1vYbsqNzhJkUqeUOh9Q,25,0.00010348641648127243,4
UC42ncZR4H7kUtpN89vyW0qg,28,0.00010347124159763495,16
UCezMQ6lvoemqeFQmKcfHJeA,69,0.0001034359935157148,2
UC-gwPMShIza3UshhosSydbQ,78,0.0001034089308952545,8
UC6GfJeddT5LDup9Z9lLa9uA,8,0.00010340719750006426,34
UCgkmPpTgrnlnr7bnY7P6Luw,8,0.00010336280054349196,35
UCx85c7gNpieSpOQQIqSm-Bw,29,0.00010319735493000141,10
UCBONVjZaBwPrJLC1k1ldzCg,6,0.00010316996357541244,3
UCb8fNIqmuoWANzkgYPZDhnA,29,0.00010312114884991258,5
UC3sB7oym4jOpL9mUJLrKjBQ,69,0.00010305961949528068,2
UCQNY3821KCsW6_pOrktTC6g,10,0.00010299136180493262,19
UCrEnGBwTwY2XztUkkicOC6A,29,0.00010292233321088625,6
UClihs6mUNdvUto6IRatgqEw,15,0.00010289806958052814,19
UCkYbXIjOUrG8ZUpleZ6xiuA,4,0.00010285835630384832,5
UC68toHKJLrIy_dRJquLhBQw,8,0.00010285372189747935,34
UCg-3wZg7MINu1KlM8bLN-AQ,51,0.00010284437775909155,3
UC1arkU2iKcSWLS-x-DeJqCg,51,0.00010284437775909155,3
UC5kVzt2G6E_hsXof1U1HWHw,51,0.0001028329673799306,3
UC6xzBW9-_6wpY47yrknX6fA,76,0.0001028201583362479,2
UC6aPFRmUlVyY81EnOCAkgXA,9,0.00010281448873373074,10
UCGOTIjjqymvfSlZqB5nJONQ,78,0.0001028070810802152,8
UCx19wUuv_d_d7mInKqEobtA,33,0.00010277040675813453,9
UCUbCen4H2li2bAebcAIJb5w,32,0.00010262961127419441,11
UCei3drBEG8LDGuCSBOBBAbA,8,0.00010262662059232292,35
UCCutunzx1UimaR7AN9GLe6A,55,0.00010262409988441224,3
UCsNUFUyccpNGVG9IwLHnuZA,10,0.00010262319628688709,17
UCYl6XWpZ6VgImPyzRqBItTQ,6,0.00010256850452901631,3
UCUUEO4zdy2E6Pz3KmJk74fQ,61,0.00010254395361702723,4
UChKQ5ZF_jzQw8hdCfw3kNGQ,8,0.00010250774401370232,34
UC3QpAtjuPtTkEOu4u06vZog,52,0.00010243370283113433,16
UCAxD52-fdapBWv_lSFEWQdA,83,0.00010241942900845669,5
UCWoW7qkr_6MujfONXhlMd7g,69,0.00010241624748640564,2
UCQ8hLX8FTs7p2X_SBNT6KzA,39,0.00010238793765095186,4
UC7QqnK8VSD_1VV7FATriuAw,19,0.00010237613860024216,7
UCQU7aQY4mn3xQzFUUZv3fMg,28,0.00010237479594406019,15
UCpOa7na27uESNLEPZZHBWxQ,78,0.00010234344711028145,7
UCRqFWjYxujMuG7-tLiVaMEQ,27,0.00010233613964761978,9
UCU7TUb-YK12Cs4uFaMneDmA,34,0.00010229526303141714,3
UC_L2femVzBzdS6IiVeotzfA,65,0.00010227389324202755,15
UCSYLxmjMYxeOl83LPCbj77A,0,0.00010214919232294739,10
UCfYcmFY7Znquza5qq7TP4vg,8,0.0001021124572840112,34
UC0DMxQCvKyy6t-6tiulz94Q,51,0.00010210568680475234,2
UCS2De6N1YF-IKo3Wlk0xRww,51,0.00010210568680475234,2
UCC6W4ct7DQVbzGv-MhHZN4g,13,0.00010203999677805657,11
UCZIHfuBTAZ8RBLlyT88keeQ,27,0.00010200286318315744,9
UCfj1cUpKR6boh4b9u-2Kbaw,56,0.00010200102429746762,3
UCY7fY5vjZn2obsxna_A45BQ,33,0.00010199664680487433,9
UCdvKxIGBjhF_TAR9DKEPlag,39,0.00010199282583773416,4
UCnB2Kltk5JugCsDxB1qaYmw,39,0.00010199282583773416,4
UCccfpOBe8aY0vgjK9WH6i5w,52,0.00010195801201157505,16
UCTH3N4B5tOIPDWvhvjaN_yQ,27,0.00010189725964848975,9
UC6QZ-MAJfacuE-t_XVz7cog,4,0.00010187119037375815,5
UCvldbflr86zgG_Lyc5DiJRw,26,0.00010181664794345582,11
UCJBCmP6BRL3gHfdBRaLgutA,8,0.00010181380036169059,32
UCBlRJdKzdHAzAcFRml9bbnA,10,0.00010173711414637504,17
UCW3SbvBT-GzPd59FHeZHZeg,8,0.00010173050937250669,33
UC5spAYP-UBVJRfLKsp2rsTw,8,0.00010170820317915076,34
UCDl9c-VnyNoaNyus_WdzytQ,28,0.0001016594027820735,16
UCeKJdeNB7_-WdiDVNFwwIMw,34,0.00010161613626257003,3
UC7wNglbjAtQUZDcoxAv1w2g,78,0.00010158719274074132,8
UCysAYP1dIG79xqrBCZtoLcA,38,0.00010138238049437147,3
UC7vAQOmUCp3GfafobVwKRhA,34,0.00010137734240839042,3
UCKZ5FTo562jV7aejZtomklw,13,0.0001013345457516261,2
UCOfSBUehDrSHgJYgJLHu1Og,27,0.00010126566449938241,9
UCQOCM12QHXe_Gw8sUxA2fzw,27,0.00010126566449938241,9
UC1Y0qyZ8As5nUe_GLIZkR8A,0,0.0001012545780732395,10
UColF_V3bBQdV0hoxa58NYSQ,78,0.00010123647030465803,6
UCgvJllaNeiqyrMqIM__NbGQ,8,0.0001011959654561056,33
UCDujNmzG8NcPXmLpmJWCHIQ,69,0.00010116885537199084,2
UCgsL-2CwXWYvuBEplx50xpA,81,0.00010114083760059618,4
UCSMNHKxy2FokKfquhuuUU8Q,13,0.00010110515694058497,12
UCrmzRe7Ht51mOb98HMElpYA,25,0.00010103883162044756,5
UCi_B-bbE87TEf0sCwVf17eg,10,0.0001009137161897628,17
UCRk1giwZtoLazgBH0_BgYjQ,38,0.00010091266082087957,3
UCWwyZvXEFCM7AEusKVhFGpw,49,0.00010085676473245283,6
UCuM_M6Vjc4_Q8FyIcqUfLJA,16,0.00010082547200841781,4
UCIZb_RXx_23ccVEpkcRyvyw,13,0.00010080642759414454,11
UCmtltxOyr_Jko0ekvp7noCg,83,0.00010079900829141398,4
UCVcDdCZx3n2jaLVmFfYwSMg,13,0.00010075120110582233,9
UCBsFwCT55o9sGAmDIMzXjrA,4,0.00010064527604871699,5
UCLpg5BcTaYyzt6trFMKmkiw,13,0.0001005548794840346,12
UCJ5gHJOJwfr8K2Og-vFfXSQ,56,0.00010032965470094142,2
UCja8p4IpOpHfE-aM1fX8yWQ,56,0.00010032965470094142,2
UCW_wkhkJnA34EUa74vqaqPw,8,0.00010026174315605209,34
UCPkMrReR8ZcZrq8HmVDGpkA,27,0.00010022405468545955,4
UCzxOAYr0lkKHGChiY4ojwGA,6,0.00010018286227385258,3
UCdwTJvkAFW5jlBiDz8h281w,25,0.00010012505695365172,5
UCmKj4TPpwBnsv3PUexpfX2Q,34,0.00010011189956474224,3
UC9-qkqwn6DZ4jo7b3ubGGWw,29,0.00010008937952470464,9
UCHyh45iD8c1SKg8XmFbBv8A,25,0.00010006285506805054,5
UCPuOkA7Nb7g_3nV3BxCbbLQ,10,0.00010000083557780743,17
UCwSqPqB0off87RgZVOsZLNQ,34,9.999863386305527e-05,3
UClIij3EW1uAh5CHRv2YtzAA,8,9.999429421743068e-05,32
UCG_9Wkavjn3qbbSZ8LpX-HQ,8,9.996661157881682e-05,33
UCbZjenyWa3MStmYG9Hx8-XQ,25,9.996393879851536e-05,5
UCs31HXTunO4rSCc6-Po6NkA,24,9.990588734965419e-05,17
UCmIvJk28xP_0u6wSHAl_AfQ,25,9.984368439819424e-05,4
UCMTljFVOhVR14tDSdJv_V8Q,8,9.983887588849901e-05,33
UCLGpPijfDtc-HXBTCJ9hLQg,4,9.981298974986644e-05,7
UCxcKafY6Ki9xH3zVWnaXiww,86,9.978762058805806e-05,2
UCbZG7ApK7h0Lee-QldVz56Q,86,9.978762058805806e-05,2
UCEr1RPXaue4mibw2pF6Qp1A,8,9.977367638653976e-05,34
UCNcqFxSJPNfrsDa7y5xXYTQ,34,9.975729086754603e-05,3
UCRXTRFZdLYALgVfu4qBAADQ,34,9.975729086754603e-05,3
UCHYlAAT3WRb6Rtdi5EnNcwg,26,9.970937103396594e-05,11
UC8cizrOiD0gC8jM7wK8O7yg,45,9.970504691927369e-05,2
UCtCzEtl-GRmaf7qzwCxDCQg,9,9.954420962874334e-05,9
